#FamilyID	pvalue	Significant at 0.05
OG0001639	0.486	n
OG0001640	0.55	n
OG0001642	0.237	n
OG0001643	0.542	n
OG0001644	0.587	n
OG0001645	0.985	n
OG0001646	0.846	n
OG0001647	0.457	n
OG0001648	0.029	y
OG0001649	0.004	y
OG0001651	0.785	n
OG0001652	0	y
OG0001653	0.014	y
OG0001654	0.66	n
OG0001655	0.465	n
OG0001656	0.486	n
OG0001657	0.917	n
OG0001658	0.965	n
OG0001659	0.862	n
OG0001660	0.185	n
OG0001661	0.61	n
OG0001662	0.312	n
OG0001663	0.667	n
OG0001664	0.04	y
OG0001666	0.842	n
OG0001667	0.313	n
OG0001668	0.682	n
OG0001669	0	y
OG0001670	0.005	y
OG0001674	0.086	n
OG0001675	0.217	n
OG0001676	0.078	n
OG0001677	0.015	y
OG0001692	0.006	y
OG0001703	0.492	n
OG0001704	0.387	n
OG0001705	0.453	n
OG0001706	0.869	n
OG0001708	0.431	n
OG0001709	0.685	n
OG0001710	0.672	n
OG0001711	0.667	n
OG0001712	0.921	n
OG0001713	0.408	n
OG0001714	0.891	n
OG0001715	0.926	n
OG0001716	0.464	n
OG0001717	0.29	n
OG0001718	0.485	n
OG0001719	0.399	n
OG0001720	0.034	y
OG0001721	0.791	n
OG0001722	0.475	n
OG0001723	0.574	n
OG0001724	0.065	n
OG0001725	0.843	n
OG0001727	0.804	n
OG0001728	0.425	n
OG0001729	0.504	n
OG0001730	0.692	n
OG0001731	0.339	n
OG0001732	0.676	n
OG0001733	0.046	y
OG0001734	0.262	n
OG0001735	0.031	y
OG0001736	0.792	n
OG0001738	0.373	n
OG0001739	0.803	n
OG0001740	0.911	n
OG0001741	0.947	n
OG0001742	0.332	n
OG0001743	0.014	y
OG0001744	0.487	n
OG0001745	0.929	n
OG0001746	0.95	n
OG0001748	0.41	n
OG0001749	0.692	n
OG0001750	0.603	n
OG0001751	0.67	n
OG0001752	0.637	n
OG0001754	0.486	n
OG0001755	0.464	n
OG0001756	0.634	n
OG0001757	0.2	n
OG0001758	0.074	n
OG0001759	0.999	n
OG0001760	0.826	n
OG0001761	0.185	n
OG0001762	0.457	n
OG0001763	0.685	n
OG0001764	0.685	n
OG0001765	0.122	n
OG0001766	0.868	n
OG0001767	0.222	n
OG0001768	0.539	n
OG0001769	0.39	n
OG0001770	0.813	n
OG0001771	0.219	n
OG0001772	0.415	n
OG0001773	0.78	n
OG0001774	0.377	n
OG0001775	0.789	n
OG0001776	0.954	n
OG0001777	0.008	y
OG0001778	0.606	n
OG0001779	0.582	n
OG0001780	0.667	n
OG0001781	0.6	n
OG0001782	0.316	n
OG0001783	0.938	n
OG0001784	0.56	n
OG0001785	0.424	n
OG0001786	0.695	n
OG0001787	0.312	n
OG0001788	0.302	n
OG0001789	0.473	n
OG0001790	0.824	n
OG0001791	0.492	n
OG0001792	0.563	n
OG0001793	0.321	n
OG0001794	0.268	n
OG0001795	0.885	n
OG0001796	0.266	n
OG0001797	0.795	n
OG0001798	0.969	n
OG0001799	0.723	n
OG0001800	0.29	n
OG0001801	0.862	n
OG0001802	0.046	y
OG0001803	0.735	n
OG0001804	0.623	n
OG0001805	0.302	n
OG0001806	0.639	n
OG0001807	0.058	n
OG0001808	0.864	n
OG0001809	0.965	n
OG0001810	0.504	n
OG0001811	0.921	n
OG0001812	0.911	n
OG0001813	0.41	n
OG0001814	0.266	n
OG0001815	0.722	n
OG0001816	0.161	n
OG0001817	0.578	n
OG0001819	0.471	n
OG0001820	0.167	n
OG0001821	0.667	n
OG0001824	0.001	y
OG0001831	0	y
OG0001832	0.024	y
OG0001833	0.399	n
OG0001840	0.639	n
OG0001854	0.492	n
OG0001855	0.85	n
OG0001856	0.728	n
OG0001857	0.634	n
OG0001859	0.95	n
OG0001860	0.172	n
OG0001861	0.795	n
OG0001863	0.685	n
OG0001864	0.001	y
OG0001865	0.765	n
OG0001866	0.881	n
OG0001867	0.821	n
OG0001868	0.632	n
OG0001869	0.785	n
OG0001872	0.919	n
OG0001873	0.222	n
OG0001874	0.947	n
OG0001875	0.934	n
OG0001876	0.55	n
OG0001877	0.619	n
OG0001878	0.259	n
OG0001880	0.689	n
OG0001881	0.852	n
OG0001882	0.946	n
OG0001883	0.831	n
OG0001884	0.978	n
OG0001885	0.817	n
OG0001886	0.743	n
OG0001887	0.854	n
OG0001888	0.667	n
OG0001889	0.111	n
OG0001890	0.286	n
OG0001891	0.843	n
OG0001892	0.377	n
OG0001893	0.559	n
OG0001894	0.361	n
OG0001895	0.02	y
OG0001896	0.724	n
OG0001897	0.365	n
OG0001898	0.728	n
OG0001899	0.554	n
OG0001900	0.583	n
OG0001901	0.51	n
OG0001902	0.38	n
OG0001903	0.352	n
OG0001904	0.712	n
OG0001905	0.721	n
OG0001906	0.772	n
OG0001907	0.55	n
OG0001908	0.885	n
OG0001909	0.757	n
OG0001910	0.951	n
OG0001911	0.35	n
OG0001912	0.656	n
OG0001913	0.582	n
OG0001914	0.004	y
OG0001915	0.344	n
OG0001916	0.67	n
OG0001917	0.795	n
OG0001918	0.297	n
OG0001919	0.282	n
OG0001920	0.866	n
OG0001921	0.481	n
OG0001922	0.736	n
OG0001923	0.61	n
OG0001924	0.634	n
OG0001925	0.114	n
OG0001926	0	y
OG0001927	0.951	n
OG0001930	0.853	n
OG0001931	0.31	n
OG0001932	0.921	n
OG0001933	0.499	n
OG0001934	0.292	n
OG0001935	0.582	n
OG0001936	0.662	n
OG0001937	0.537	n
OG0001938	0.603	n
OG0001939	0.947	n
OG0001940	0.67	n
OG0001941	0.408	n
OG0001942	0.672	n
OG0001943	0.899	n
OG0001944	0.866	n
OG0001945	0.511	n
OG0001946	0.965	n
OG0001947	0.676	n
OG0001948	0.433	n
OG0001950	0.685	n
OG0001951	0.841	n
OG0001952	0.721	n
OG0001953	0.687	n
OG0001954	0.004	y
OG0001955	0.028	y
OG0001956	0.676	n
OG0001957	0.65	n
OG0001958	0.922	n
OG0001959	0.795	n
OG0001960	0.786	n
OG0001961	0.736	n
OG0001962	0.736	n
OG0001963	0.92	n
OG0001964	0.345	n
OG0001965	0.452	n
OG0001966	0.512	n
OG0001967	0.387	n
OG0001968	0.921	n
OG0001969	0.634	n
OG0001970	0.329	n
OG0001971	0.841	n
OG0001972	0.254	n
OG0001973	0.474	n
OG0001974	0.688	n
OG0001975	0.965	n
OG0001976	0.563	n
OG0001977	0.792	n
OG0001978	0.539	n
OG0001979	0.915	n
OG0001980	0.877	n
OG0001981	0.458	n
OG0001982	0.029	y
OG0001983	0.145	n
OG0001984	0.765	n
OG0001985	0.891	n
OG0001986	0.836	n
OG0001987	0.837	n
OG0001988	0.128	n
OG0001989	0.656	n
OG0001990	0.22	n
OG0001991	0.21	n
OG0001992	0.064	n
OG0001993	0.88	n
OG0001994	0.76	n
OG0001995	0.756	n
OG0001996	0.372	n
OG0001997	0.509	n
OG0001998	0.829	n
OG0001999	0.158	n
OG0002001	0.131	n
OG0002002	0	y
OG0002003	0.481	n
OG0002004	0.583	n
OG0002005	0.354	n
OG0002006	0.554	n
OG0002007	0.736	n
OG0002008	0.828	n
OG0002009	0.676	n
OG0002010	0.196	n
OG0002012	0.683	n
OG0002015	0.29	n
OG0002031	0.007	y
OG0002034	0	y
OG0002048	0.637	n
OG0002049	0.799	n
OG0002051	0.452	n
OG0002052	0.817	n
OG0002053	0.174	n
OG0002054	0.958	n
OG0002055	0	y
OG0002056	0.55	n
OG0002057	0.723	n
OG0002058	0.951	n
OG0002059	0.947	n
OG0002060	0.511	n
OG0002061	0.821	n
OG0002062	0.015	y
OG0002063	0.947	n
OG0002064	0.181	n
OG0002065	0.983	n
OG0002066	0.503	n
OG0002067	0.849	n
OG0002068	0.724	n
OG0002069	0.099	n
OG0002070	0.652	n
OG0002071	0.803	n
OG0002072	0.947	n
OG0002073	0.22	n
OG0002074	0.161	n
OG0002075	0.597	n
OG0002077	0.079	n
OG0002078	0.646	n
OG0002079	0.42	n
OG0002080	0.95	n
OG0002081	0.606	n
OG0002082	0.365	n
OG0002083	0.927	n
OG0002084	0.947	n
OG0002085	0.622	n
OG0002086	0.947	n
OG0002087	0.269	n
OG0002088	0.918	n
OG0002089	0.669	n
OG0002090	0.663	n
OG0002091	0.297	n
OG0002092	0.509	n
OG0002093	0.68	n
OG0002094	0.347	n
OG0002095	0.625	n
OG0002096	0.236	n
OG0002097	0.908	n
OG0002098	0.743	n
OG0002099	0.816	n
OG0002100	0.915	n
OG0002101	0.18	n
OG0002102	0.587	n
OG0002103	0.448	n
OG0002104	0.433	n
OG0002106	0.987	n
OG0002107	0.776	n
OG0002108	0.672	n
OG0002109	0.947	n
OG0002110	0.264	n
OG0002111	0.556	n
OG0002112	0.011	y
OG0002113	0.947	n
OG0002114	0.642	n
OG0002115	0.487	n
OG0002116	0.899	n
OG0002117	0.537	n
OG0002118	0.699	n
OG0002119	0.821	n
OG0002120	0.821	n
OG0002121	0.269	n
OG0002122	0.868	n
OG0002123	0.565	n
OG0002124	0.915	n
OG0002125	0.964	n
OG0002126	0.581	n
OG0002127	0.474	n
OG0002128	0.29	n
OG0002129	0.22	n
OG0002130	0.991	n
OG0002131	0.613	n
OG0002132	0.21	n
OG0002134	0.41	n
OG0002135	0.433	n
OG0002136	0.613	n
OG0002137	0.694	n
OG0002138	0.511	n
OG0002139	0.783	n
OG0002140	0.893	n
OG0002141	0.554	n
OG0002142	0.854	n
OG0002143	0.814	n
OG0002144	0.65	n
OG0002145	0.884	n
OG0002146	0.017	y
OG0002147	0.488	n
OG0002148	0.474	n
OG0002149	0.716	n
OG0002150	0.212	n
OG0002151	0.607	n
OG0002152	0.16	n
OG0002153	0.725	n
OG0002154	0.98	n
OG0002158	0.29	n
OG0002160	0.388	n
OG0002161	0.619	n
OG0002162	0.895	n
OG0002163	0.318	n
OG0002164	0.807	n
OG0002165	0.6	n
OG0002166	0.876	n
OG0002167	0.287	n
OG0002168	0.327	n
OG0002169	0.622	n
OG0002170	0.6	n
OG0002171	0.177	n
OG0002172	0.608	n
OG0002173	0.081	n
OG0002174	0.41	n
OG0002175	0.947	n
OG0002176	0.463	n
OG0002177	0.643	n
OG0002178	0.528	n
OG0002179	0.034	y
OG0002180	0.505	n
OG0002181	0.324	n
OG0002182	0.579	n
OG0002185	0.681	n
OG0002186	0.878	n
OG0002188	0.5	n
OG0002189	0.876	n
OG0002190	0.145	n
OG0002191	0.045	y
OG0002192	0.853	n
OG0002193	0.804	n
OG0002194	0.899	n
OG0002196	0.811	n
OG0002197	0.758	n
OG0002199	0.096	n
OG0002200	0.947	n
OG0002201	0.947	n
OG0002202	0.921	n
OG0002203	0.593	n
OG0002204	0.482	n
OG0002205	0.377	n
OG0002206	0.704	n
OG0002207	0.352	n
OG0002208	0.439	n
OG0002209	0.585	n
OG0002210	0.844	n
OG0002211	0.505	n
OG0002212	0.683	n
OG0002213	0.614	n
OG0002215	0.276	n
OG0002216	0.489	n
OG0002217	0.235	n
OG0002218	0.911	n
OG0002219	0.689	n
OG0002220	0.947	n
OG0002221	0.392	n
OG0002222	0.568	n
OG0002223	0.619	n
OG0002225	0.608	n
OG0002226	0	y
OG0002227	0.631	n
OG0002228	0.587	n
OG0002229	0.098	n
OG0002230	0.682	n
OG0002231	0.722	n
OG0002232	0.785	n
OG0002233	0.827	n
OG0002234	0.22	n
OG0002235	0.559	n
OG0002236	0.985	n
OG0002237	0.721	n
OG0002238	0.738	n
OG0002239	0.947	n
OG0002240	0.255	n
OG0002241	0.185	n
OG0002242	0.204	n
OG0002243	0.372	n
OG0002244	0.505	n
OG0002245	0.791	n
OG0002246	0.476	n
OG0002247	0.391	n
OG0002249	0.298	n
OG0002256	0.007	y
OG0002258	0.539	n
OG0002260	0.004	y
OG0002261	0.001	y
OG0002262	0.191	n
OG0002263	0.085	n
OG0002264	0.688	n
OG0002268	0	y
OG0002269	0.093	n
OG0002282	0	y
OG0002287	0	y
OG0002288	0	y
OG0002290	0	y
OG0002294	0.601	n
OG0002296	0.985	n
OG0002297	0.756	n
OG0002298	0.249	n
OG0002299	0.736	n
OG0002300	0.655	n
OG0002301	0.934	n
OG0002302	0.511	n
OG0002303	0.915	n
OG0002304	0.22	n
OG0002305	0.783	n
OG0002306	0.41	n
OG0002307	0.504	n
OG0002308	0.785	n
OG0002310	0.868	n
OG0002311	0.504	n
OG0002312	0.817	n
OG0002313	0.024	y
OG0002314	0.504	n
OG0002315	0.936	n
OG0002316	0.419	n
OG0002317	0.681	n
OG0002318	0.559	n
OG0002319	0.987	n
OG0002320	0.987	n
OG0002321	0.987	n
OG0002322	0.821	n
OG0002323	0.895	n
OG0002324	0.837	n
OG0002325	0.873	n
OG0002326	0.002	y
OG0002327	0.525	n
OG0002328	0.664	n
OG0002329	0.383	n
OG0002330	0.811	n
OG0002331	0.947	n
OG0002332	0.964	n
OG0002333	0.756	n
OG0002334	0.842	n
OG0002335	0.853	n
OG0002336	0.829	n
OG0002337	0.79	n
OG0002338	0.811	n
OG0002339	0.533	n
OG0002340	0.728	n
OG0002341	0.947	n
OG0002342	0.56	n
OG0002343	0.622	n
OG0002344	0.943	n
OG0002345	0.743	n
OG0002346	0.571	n
OG0002347	0.999	n
OG0002348	0.65	n
OG0002349	0.722	n
OG0002350	0.799	n
OG0002351	0.837	n
OG0002352	0.621	n
OG0002353	0.717	n
OG0002354	0.95	n
OG0002355	0.443	n
OG0002356	0.018	y
OG0002357	0.985	n
OG0002358	0.424	n
OG0002359	0.855	n
OG0002360	0.569	n
OG0002361	0.286	n
OG0002362	0.928	n
OG0002363	0.992	n
OG0002364	0.464	n
OG0002365	0.785	n
OG0002366	0.297	n
OG0002367	0.393	n
OG0002368	0.947	n
OG0002369	0.495	n
OG0002372	0.502	n
OG0002373	0.694	n
OG0002374	0.16	n
OG0002375	0.903	n
OG0002376	0.452	n
OG0002377	0.22	n
OG0002378	0.565	n
OG0002379	0.783	n
OG0002380	0.54	n
OG0002381	0.873	n
OG0002382	0.316	n
OG0002383	0.849	n
OG0002384	0.947	n
OG0002385	0.79	n
OG0002386	0.95	n
OG0002387	0.619	n
OG0002389	0.992	n
OG0002390	0.835	n
OG0002391	0.511	n
OG0002392	0.721	n
OG0002393	0.566	n
OG0002394	0.505	n
OG0002395	0.947	n
OG0002396	0.947	n
OG0002397	0.724	n
OG0002398	0.439	n
OG0002399	0.159	n
OG0002400	0.719	n
OG0002401	0.788	n
OG0002402	0.678	n
OG0002403	0.853	n
OG0002404	0.985	n
OG0002405	0.947	n
OG0002406	0.22	n
OG0002407	0.835	n
OG0002408	0.926	n
OG0002409	0.866	n
OG0002410	0.756	n
OG0002411	0.985	n
OG0002412	0.918	n
OG0002413	0.987	n
OG0002414	0.973	n
OG0002415	0.812	n
OG0002416	0.464	n
OG0002417	0.684	n
OG0002418	0.78	n
OG0002419	0.947	n
OG0002421	0.563	n
OG0002422	0.656	n
OG0002423	0.023	y
OG0002424	0.947	n
OG0002425	0.393	n
OG0002426	0.926	n
OG0002428	0.589	n
OG0002429	0.756	n
OG0002430	0.717	n
OG0002431	0.95	n
OG0002432	0.611	n
OG0002433	0.074	n
OG0002434	0.481	n
OG0002435	0.566	n
OG0002436	0.821	n
OG0002437	0.309	n
OG0002438	0.721	n
OG0002439	0.516	n
OG0002440	0.161	n
OG0002441	0.365	n
OG0002442	0.418	n
OG0002443	0.621	n
OG0002444	0.622	n
OG0002445	0.947	n
OG0002446	0.724	n
OG0002447	0.609	n
OG0002448	0.496	n
OG0002449	0.947	n
OG0002450	0.332	n
OG0002451	0.736	n
OG0002452	0.129	n
OG0002453	0.206	n
OG0002454	0.587	n
OG0002455	0.659	n
OG0002456	0.999	n
OG0002457	0.903	n
OG0002458	0.452	n
OG0002460	0.926	n
OG0002461	0.808	n
OG0002462	0.298	n
OG0002463	0.572	n
OG0002464	0.683	n
OG0002465	0.868	n
OG0002466	0.102	n
OG0002467	0.796	n
OG0002468	0.926	n
OG0002469	0.583	n
OG0002470	0.882	n
OG0002471	0.722	n
OG0002473	0.203	n
OG0002474	0.868	n
OG0002475	0.873	n
OG0002476	0.783	n
OG0002477	0.83	n
OG0002478	0.207	n
OG0002479	0.073	n
OG0002480	0.911	n
OG0002481	0.571	n
OG0002482	0.999	n
OG0002483	0.656	n
OG0002484	0.722	n
OG0002485	0.778	n
OG0002486	0.911	n
OG0002487	0.268	n
OG0002488	0.882	n
OG0002489	0.95	n
OG0002490	0.807	n
OG0002491	0.817	n
OG0002492	0.742	n
OG0002493	0.511	n
OG0002494	0.177	n
OG0002495	0.985	n
OG0002496	0.926	n
OG0002497	0.481	n
OG0002498	0.436	n
OG0002499	0.837	n
OG0002500	0.436	n
OG0002501	0.04	y
OG0002502	0.276	n
OG0002503	0.724	n
OG0002504	0.559	n
OG0002505	0.682	n
OG0002506	0.024	y
OG0002507	0.961	n
OG0002508	0.961	n
OG0002509	0.699	n
OG0002510	0.841	n
OG0002511	0.383	n
OG0002512	0.121	n
OG0002513	0.736	n
OG0002514	0.367	n
OG0002515	0.853	n
OG0002516	0.608	n
OG0002517	0.457	n
OG0002518	0.853	n
OG0002519	0.95	n
OG0002520	0.741	n
OG0002521	0.88	n
OG0002522	0.768	n
OG0002523	0.785	n
OG0002524	0.853	n
OG0002525	0.785	n
OG0002526	0.721	n
OG0002527	0.853	n
OG0002528	0.868	n
OG0002529	0.911	n
OG0002530	0.504	n
OG0002531	0.134	n
OG0002532	0.95	n
OG0002533	0.071	n
OG0002534	0.649	n
OG0002535	0.504	n
OG0002536	0.664	n
OG0002537	0.65	n
OG0002538	0.717	n
OG0002539	0.621	n
OG0002540	0.085	n
OG0002541	0.441	n
OG0002542	0.262	n
OG0002543	0.54	n
OG0002544	0.216	n
OG0002545	0.332	n
OG0002547	0.739	n
OG0002549	0.098	n
OG0002553	0.167	n
OG0002554	0.249	n
OG0002555	0.837	n
OG0002556	0.119	n
OG0002559	0.133	n
OG0002561	0.798	n
OG0002563	0.282	n
OG0002566	0.085	n
OG0002575	0.296	n
OG0002586	0	y
OG0002591	0	y
OG0002592	0	y
OG0002597	0.642	n
OG0002598	0.936	n
OG0002599	0.947	n
OG0002600	0.125	n
OG0002601	0.926	n
OG0002603	0.853	n
OG0002604	0.835	n
OG0002605	0.496	n
OG0002606	0.869	n
OG0002607	0.765	n
OG0002608	0.879	n
OG0002609	0.67	n
OG0002610	0.511	n
OG0002611	0.597	n
OG0002612	0.664	n
OG0002613	0.512	n
OG0002614	0.132	n
OG0002615	0.847	n
OG0002616	0.95	n
OG0002617	0.512	n
OG0002618	0.88	n
OG0002619	0.785	n
OG0002620	0.717	n
OG0002621	0.943	n
OG0002622	0.663	n
OG0002623	0.753	n
OG0002624	0.464	n
OG0002625	0.645	n
OG0002626	0.869	n
OG0002627	0.6	n
OG0002628	0.978	n
OG0002629	0.813	n
OG0002630	0.853	n
OG0002632	0.853	n
OG0002633	0.868	n
OG0002634	0.973	n
OG0002635	0.669	n
OG0002636	0.994	n
OG0002637	0.987	n
OG0002638	0.376	n
OG0002639	0.354	n
OG0002641	0.987	n
OG0002642	0.717	n
OG0002643	0.834	n
OG0002644	0.899	n
OG0002645	0.889	n
OG0002646	0.868	n
OG0002647	0.669	n
OG0002648	0.922	n
OG0002649	0.509	n
OG0002651	0.459	n
OG0002652	0.504	n
OG0002653	0.978	n
OG0002654	0.868	n
OG0002655	0.571	n
OG0002657	0.433	n
OG0002658	0.133	n
OG0002659	0.452	n
OG0002660	0.358	n
OG0002661	0.987	n
OG0002662	0.376	n
OG0002663	0.831	n
OG0002664	0.924	n
OG0002665	0.886	n
OG0002666	0.9	n
OG0002667	0.717	n
OG0002668	0.886	n
OG0002669	0.924	n
OG0002670	0.886	n
OG0002671	0.717	n
OG0002672	0.992	n
OG0002673	0.853	n
OG0002674	0.649	n
OG0002675	0.719	n
OG0002676	0.847	n
OG0002677	0.911	n
OG0002678	0.911	n
OG0002679	0.13	n
OG0002680	0.566	n
OG0002681	0.899	n
OG0002682	0.936	n
OG0002683	0.404	n
OG0002684	0.783	n
OG0002685	0.847	n
OG0002686	0.656	n
OG0002687	0.826	n
OG0002688	0.853	n
OG0002689	0.911	n
OG0002690	0.717	n
OG0002691	0.886	n
OG0002692	0.717	n
OG0002693	0.719	n
OG0002696	0.717	n
OG0002697	0.893	n
OG0002698	0.847	n
OG0002699	0.783	n
OG0002700	0.583	n
OG0002701	0.853	n
OG0002702	0.847	n
OG0002703	0.886	n
OG0002704	0.886	n
OG0002705	0.868	n
OG0002707	0.717	n
OG0002708	0.67	n
OG0002709	0.9	n
OG0002710	0.911	n
OG0002711	0.583	n
OG0002712	0.835	n
OG0002713	0.973	n
OG0002714	0.327	n
OG0002716	0.788	n
OG0002717	0.911	n
OG0002718	0.924	n
OG0002719	0.103	n
OG0002720	0.941	n
OG0002721	0.608	n
OG0002722	0.95	n
OG0002723	0.506	n
OG0002724	0.464	n
OG0002725	0.504	n
OG0002726	0.67	n
OG0002727	0.926	n
OG0002728	0.482	n
OG0002729	0.29	n
OG0002730	0.999	n
OG0002731	0.922	n
OG0002732	0.783	n
OG0002733	0.694	n
OG0002734	0.903	n
OG0002735	0.785	n
OG0002736	0.684	n
OG0002737	0.899	n
OG0002738	0.345	n
OG0002740	0.815	n
OG0002741	0.783	n
OG0002742	0.811	n
OG0002743	0.831	n
OG0002744	0.556	n
OG0002745	0.443	n
OG0002746	0.911	n
OG0002747	0.252	n
OG0002748	0.619	n
OG0002749	0.943	n
OG0002751	0.899	n
OG0002752	0.829	n
OG0002753	0.756	n
OG0002754	0.911	n
OG0002755	0.853	n
OG0002756	0.853	n
OG0002757	0.917	n
OG0002758	0.649	n
OG0002759	0.807	n
OG0002760	0.204	n
OG0002761	0.987	n
OG0002762	0.489	n
OG0002763	0.886	n
OG0002764	0.785	n
OG0002765	0.853	n
OG0002766	0.886	n
OG0002767	0.282	n
OG0002768	0.551	n
OG0002769	0.864	n
OG0002770	0.853	n
OG0002771	0.853	n
OG0002772	0.886	n
OG0002773	0.752	n
OG0002774	0.464	n
OG0002775	0.874	n
OG0002776	0.29	n
OG0002777	0.852	n
OG0002778	0.783	n
OG0002779	0.903	n
OG0002780	0.826	n
OG0002781	0.886	n
OG0002782	0.985	n
OG0002783	0.736	n
OG0002784	0.722	n
OG0002785	0.853	n
OG0002786	0.741	n
OG0002787	0.853	n
OG0002788	0.853	n
OG0002789	0.692	n
OG0002790	0.992	n
OG0002791	0.47	n
OG0002792	0.001	y
OG0002793	0.587	n
OG0002795	0.836	n
OG0002796	0.95	n
OG0002797	0.149	n
OG0002799	0.992	n
OG0002800	0.824	n
OG0002801	0.512	n
OG0002805	0.919	n
OG0002806	0.811	n
OG0002807	0.918	n
OG0002808	0.765	n
OG0002810	0.36	n
OG0002811	0.649	n
OG0002812	0.685	n
OG0002813	0.961	n
OG0002814	0.65	n
OG0002815	0.78	n
OG0002816	0.853	n
OG0002817	0.836	n
OG0002818	0.356	n
OG0002820	0.622	n
OG0002821	0.736	n
OG0002822	0.119	n
OG0002823	0.868	n
OG0002824	0.563	n
OG0002825	0.853	n
OG0002826	0.551	n
OG0002827	0.376	n
OG0002828	0.669	n
OG0002829	0.464	n
OG0002830	0.503	n
OG0002831	0.95	n
OG0002832	0.887	n
OG0002833	0.571	n
OG0002834	0.391	n
OG0002835	0.926	n
OG0002836	0.649	n
OG0002837	0.934	n
OG0002838	0.16	n
OG0002839	0.496	n
OG0002840	0.987	n
OG0002841	0.985	n
OG0002842	0.551	n
OG0002843	0.464	n
OG0002844	0.843	n
OG0002845	0.943	n
OG0002846	0.512	n
OG0002847	0.504	n
OG0002848	0.464	n
OG0002849	0.324	n
OG0002851	0.78	n
OG0002852	0.551	n
OG0002853	0.837	n
OG0002854	0.853	n
OG0002855	0.004	y
OG0002856	0.853	n
OG0002857	0.985	n
OG0002858	0.669	n
OG0002859	0.505	n
OG0002860	0.557	n
OG0002861	0.843	n
OG0002862	0.736	n
OG0002863	0.829	n
OG0002864	0.694	n
OG0002865	0.668	n
OG0002866	0.717	n
OG0002867	0.785	n
OG0002868	0.22	n
OG0002869	0.836	n
OG0002870	0.854	n
OG0002871	0.722	n
OG0002872	0.722	n
OG0002873	0.538	n
OG0002874	0.65	n
OG0002875	0.95	n
OG0002876	0.947	n
OG0002877	0.926	n
OG0002878	0.297	n
OG0002879	0.887	n
OG0002880	0.376	n
OG0002881	0.853	n
OG0002882	0.736	n
OG0002883	0.992	n
OG0002884	0.992	n
OG0002885	0.849	n
OG0002886	0.837	n
OG0002887	0.78	n
OG0002888	0.911	n
OG0002890	0.807	n
OG0002891	0.622	n
OG0002892	0.291	n
OG0002893	0.792	n
OG0002894	0.632	n
OG0002895	0.785	n
OG0002896	0.505	n
OG0002897	0.862	n
OG0002898	0.961	n
OG0002899	0.879	n
OG0002900	0.505	n
OG0002901	0.899	n
OG0002902	0.835	n
OG0002903	0.211	n
OG0002904	0.862	n
OG0002905	0.987	n
OG0002906	0.785	n
OG0002907	0.162	n
OG0002909	0.358	n
OG0002910	0.853	n
OG0002911	0.736	n
OG0002912	0.603	n
OG0002913	0.81	n
OG0002914	0.721	n
OG0002915	0.987	n
OG0002916	0.55	n
OG0002917	0.88	n
OG0002918	0.785	n
OG0002919	0.533	n
OG0002920	0.649	n
OG0002921	0.88	n
OG0002922	0.853	n
OG0002923	0.961	n
OG0002924	0.911	n
OG0002925	0.985	n
OG0002926	0.694	n
OG0002927	0.947	n
OG0002928	0.785	n
OG0002929	0.587	n
OG0002930	0.924	n
OG0002931	0.297	n
OG0002932	0.045	y
OG0002933	0.717	n
OG0002934	0.873	n
OG0002935	0.717	n
OG0002936	0.776	n
OG0002937	0.847	n
OG0002938	0.999	n
OG0002939	0.189	n
OG0002940	0.847	n
OG0002941	0.95	n
OG0002942	0.936	n
OG0002943	0.88	n
OG0002944	0.717	n
OG0002945	0.88	n
OG0002946	0.717	n
OG0002947	0.717	n
OG0002948	0.837	n
OG0002949	0.717	n
OG0002950	0.412	n
OG0002951	0.627	n
OG0002952	0.853	n
OG0002953	0.649	n
OG0002954	0.717	n
OG0002955	0.853	n
OG0002956	0.717	n
OG0002958	0.847	n
OG0002959	0.601	n
OG0002960	0.985	n
OG0002961	0.917	n
OG0002962	0.566	n
OG0002963	0.826	n
OG0002964	0.504	n
OG0002965	0.853	n
OG0002966	0.961	n
OG0002967	0.9	n
OG0002968	0.9	n
OG0002969	0.266	n
OG0002970	0.961	n
OG0002971	0.077	n
OG0002972	0.538	n
OG0002973	0.464	n
OG0002974	0.662	n
OG0002975	0.961	n
OG0002976	0.55	n
OG0002977	0.607	n
OG0002978	0.853	n
OG0002979	0.719	n
OG0002980	0.738	n
OG0002981	0.812	n
OG0002982	0.376	n
OG0002983	0.699	n
OG0002985	0.584	n
OG0002988	0.292	n
OG0002989	0.784	n
OG0002990	0.247	n
OG0002991	0.104	n
OG0002992	0.539	n
OG0002993	0.371	n
OG0002994	0.388	n
OG0002998	0.758	n
OG0003001	0.16	n
OG0003004	0.297	n
OG0003009	0.554	n
OG0003010	0.016	y
OG0003025	0.121	n
OG0003026	0.309	n
OG0003028	0.813	n
OG0003031	0.001	y
OG0003035	0.244	n
OG0003037	0.019	y
OG0003041	0.13	n
OG0003044	0.069	n
OG0003045	0.122	n
OG0003046	0.449	n
OG0003075	0.241	n
OG0003076	0.88	n
OG0003077	0.95	n
OG0003078	0.953	n
OG0003079	0.88	n
OG0003080	0.566	n
OG0003081	0.452	n
OG0003082	0.464	n
OG0003083	0.911	n
OG0003084	0.985	n
OG0003085	0.941	n
OG0003086	0.961	n
OG0003087	0.936	n
OG0003088	0.847	n
OG0003089	0.899	n
OG0003090	0.717	n
OG0003091	0.583	n
OG0003092	0.853	n
OG0003093	0.853	n
